"K","holdout","lik"
60,1,-7.0843578464976
60,1,-6.76342568582748
60,1,-6.62409172394044
60,1,-7.51237195413351
60,1,-7.57180181746679
60,1,-7.19933406320896
60,1,-7.74112396622676
60,1,-7.06649283153855
60,1,-7.81471519481845
60,1,-7.69892978005745
60,1,-7.81406942002661
60,1,-7.55969342905297
60,1,-7.40384568816291
60,1,-7.92431738768336
60,1,-7.38957904790111
60,1,-7.06442000151318
60,1,-8.02657853488115
60,1,-7.09818120628134
60,1,-7.89672990161757
60,1,-7.0388446725636
60,1,-7.94325474940891
60,1,-7.14387180860465
60,1,-7.66118699269787
60,1,-6.94240752783914
60,1,-7.80098955566986
60,1,-6.45076625967678
60,1,-6.52683213286597
60,1,-7.58556958159335
60,1,-8.06984826007843
60,1,-7.48571592861829
60,1,-8.25278583513247
60,1,-6.97922775947771
60,1,-7.39627884564813
60,1,-6.42091499122013
60,1,-7.48554915644807
60,1,-7.04034410698945
60,1,-7.36949942932134
60,1,-7.65820297330728
60,1,-6.94990950835284
60,1,-6.66270236121392
60,1,-7.47519431712983
60,1,-6.7565663732841
60,1,-7.4064370642308
60,1,-7.41282412009259
60,1,-8.1726256202461
60,1,-8.66030222638883
60,1,-7.21139167110029
60,1,-7.23805958662231
60,1,-7.60994677570015
60,1,-7.5502958639057
60,1,-7.5555960384889
60,1,-6.50040097375587
60,1,-7.76021698796506
60,1,-7.49572375174602
60,1,-7.83693034401825
60,1,-6.84642384584826
60,1,-6.45620354477502
60,1,-7.78054950764993
60,1,-7.7035714671985
60,1,-8.20528629737433
60,1,-6.99223225292143
60,1,-6.3278146236503
60,1,-6.58206137030076
60,1,-7.01168447461911
60,1,-7.63685236783939
60,1,-7.91076562475307
60,1,-7.44889151343488
60,1,-7.78903634060042
60,1,-7.07973439848312
60,1,-6.94681123997432
60,1,-8.17342873310546
60,1,-7.61871357875925
60,1,-7.27884450730491
60,1,-7.10694559709235
60,1,-6.52781540170985
60,1,-7.88915675294171
60,1,-7.25446923163432
60,1,-7.29290595936704
60,1,-7.97537161546149
60,1,-7.06132312807137
60,1,-6.79142377778881
60,1,-7.0437260767303
60,1,-6.90114935628124
60,1,-7.45299961873056
60,1,-7.58285058719463
60,1,-6.29044686251758
60,1,-7.06607000699007
60,1,-7.23441449933663
60,1,-7.3988781221321
60,1,-8.04481631936342
60,1,-7.05944150116977
60,1,-7.77514313515719
60,1,-6.82943034394624
60,1,-7.04017521473434
60,1,-7.58186129080323
60,1,-6.83968224124016
60,1,-8.2589516595757
60,1,-7.21301027576113
60,1,-7.66659333806273
60,1,-7.32395645911665
60,1,-7.12033147202942
60,1,-6.29109967004862
60,1,-7.42348571109037
60,1,-8.06640191781696
60,1,-7.53240888084537
60,1,-7.22972902409732
60,1,-8.53162295751014
60,1,-8.46451681824503
60,1,-6.61169422354329
60,1,-7.5222352627104
60,1,-7.76334989215096
60,1,-7.25529265570696
60,1,-7.33814586069384
60,1,-8.50211469683467
60,1,-7.69930905163098
60,1,-5.99671651281094
60,1,-7.3896244559667
60,1,-7.84236085610491
60,1,-7.77414360585553
60,1,-6.43046174761364
60,1,-7.7765723830254
60,1,-7.65147286022199
60,1,-7.00304106317382
60,1,-7.50418038024508
60,1,-6.79830803631341
60,1,-6.85474746642874
60,1,-7.04396025795999
60,1,-7.33191678546029
60,1,-7.10612903411917
60,1,-7.28781033242173
60,1,-8.05582195145549
60,1,-6.5491727896217
60,1,-7.06056143650815
60,1,-8.05402412535024
60,1,-7.06066798222439
60,1,-7.26948900555109
60,1,-8.15573596838522
60,1,-6.87079184949933
60,1,-6.57146068067159
60,1,-7.27975275734388
60,1,-7.51376921738453
60,1,-7.52161901677272
60,1,-7.77551081724427
60,1,-6.79000866815694
60,1,-7.28684244376095
60,1,-8.10733537799902
60,1,-7.04170710159732
60,1,-7.19831684668575
60,1,-7.24039120865012
60,1,-7.31708342483076
60,1,-7.73384034729601
60,1,-7.41257249969992
60,1,-7.52943641778801
60,1,-7.88565654180763
60,1,-7.68229697773171
60,1,-7.25000604511891
60,1,-7.23246283127166
60,1,-8.31590487880935
60,1,-7.89795069244477
60,1,-7.13393308538429
60,1,-7.86306303371358
60,1,-7.34777867630688
60,1,-7.41540247470999
60,1,-7.3957923986758
60,1,-5.77551871440721
60,1,-7.84483950316142
60,1,-7.19360452649346
60,1,-7.43935129044818
60,1,-7.82756401659982
60,1,-7.246599013083
60,1,-6.6971183524782
60,1,-7.12305074127372
60,1,-7.53863615232995
60,1,-7.54073984926736
60,1,-7.62527182044844
60,1,-8.02112304045083
60,1,-7.52508883564671
60,1,-6.70709619923096
60,1,-7.42408089256615
60,1,-8.19823179427939
60,1,-6.97284227592757
60,1,-7.33228175631998
60,1,-8.94908255904791
60,1,-6.99783853721556
60,1,-7.95661169199831
60,1,-7.85121861063346
60,1,-7.57642328047282
60,1,-7.04418331529667
60,1,-6.57285230001878
60,1,-7.10035840919261
60,1,-7.02608012122695
60,1,-7.46789218017874
60,1,-7.68577242065424
60,1,-7.79744934747679
60,1,-6.79047441141269
60,1,-7.37567947801895
60,1,-7.70108259658406
60,1,-7.2501086225539
60,1,-6.52164135574656
60,1,-7.74728232916902
60,1,-6.84370321287733
60,1,-7.13103673241478
60,1,-8.0278937104704
60,1,-8.29739454215162
60,1,-7.43729971762201
60,1,-7.49537122325178
60,1,-7.5327908465163
60,1,-7.27549953753501
60,1,-8.21321677989964
60,1,-7.635203256959
60,1,-6.67237183070702
60,1,-7.21946466351169
60,1,-8.26292026560728
60,1,-7.21816183282329
60,1,-7.52882288013798
60,1,-8.64049129571629
60,1,-7.41839424328368
60,1,-8.06633601892612
60,1,-8.19757664461156
60,1,-7.11639696121595
60,1,-6.98241188084428
60,1,-7.62302133634647
60,1,-7.39921438001217
60,1,-7.70318263925208
60,1,-7.66212563433077
60,1,-8.30925010881651
60,1,-7.23175279369177
60,1,-7.60716343983346
60,1,-7.26911855173232
60,1,-8.22023473275924
60,1,-7.6805942474401
60,1,-7.54595674245181
60,1,-6.06072444052539
60,1,-7.58560174433241
60,1,-6.81579796036549
60,1,-7.52361708820231
60,1,-7.53332555437309
60,1,-6.60162483761696
60,1,-7.02076303583097
60,1,-6.89675924640497
60,1,-7.14453213376233
60,1,-7.24093516567278
60,1,-7.54498957340211
60,1,-7.63274240931313
60,1,-6.794125396819
60,1,-6.89492261009492
60,1,-7.32689360355538
60,1,-6.40213110100474
60,1,-8.07734531781639
60,1,-7.34774629094421
60,1,-7.43986286319395
60,1,-6.89239794245801
60,1,-7.34564885258683
60,1,-7.08838322399526
60,1,-8.07723215943303
60,1,-8.12508163684744
60,1,-7.07916367359264
60,1,-7.25667985342673
60,1,-7.73684249926945
60,1,-6.38784202358349
60,1,-7.29713535706701
60,1,-8.03441659502534
60,1,-7.59538330058646
60,1,-6.78903977595132
60,1,-8.16946652043221
60,1,-7.08816893918316
60,1,-7.23798187358666
60,1,-7.32091860201159
60,1,-7.04689701983302
60,1,-7.63973139068669
60,1,-6.78973672301969
60,1,-7.20214552210254
60,1,-7.74273384710428
60,1,-7.28678930323024
60,1,-7.41835026939583
60,1,-7.20460708156952
60,1,-7.64951857922063
60,1,-7.80356271223099
60,1,-7.53758208421059
60,1,-6.63462504800823
60,1,-7.58917117644094
60,1,-7.83872962403794
60,1,-7.70358306432948
60,1,-7.09691555345717
60,1,-6.95264075608886
60,1,-6.81441286487957
60,1,-6.94283596746083
60,1,-7.24139164076255
60,1,-7.43927165930425
60,1,-6.62959333307594
60,1,-7.83428836837777
60,1,-7.65455947691741
60,1,-7.05034879609114
60,1,-7.57805647785827
60,1,-7.48922133986818
60,1,-7.0913111075129
60,1,-7.26488498519497
60,1,-7.23000790196054
60,1,-7.30371426281834
60,1,-7.60158794906424
60,1,-6.97850486421174
60,1,-7.45175682976272
60,1,-7.68108119343343
60,1,-6.41970554767037
60,1,-7.76339769224618
60,1,-8.05962267654039
60,1,-6.91725760847951
60,1,-7.87483463149935
60,1,-6.89957821505841
60,1,-8.33440158779345
60,1,-6.98476773875376
60,1,-6.0918033584017
60,1,-6.99704419070042
60,1,-8.41099520158003
60,1,-7.69007179292159
60,1,-7.39064120005681
60,1,-8.38735369723607
60,1,-7.47313757271245
60,1,-6.86593122585561
60,1,-7.53206362939514
60,1,-7.73810292300659
60,1,-8.04579588112154
60,1,-7.57350351966216
60,1,-7.19446487735395
60,1,-7.6163058489116
60,1,-7.04584601912225
60,1,-7.81244251924874
60,1,-7.24018236307778
60,1,-7.41976051464306
60,1,-7.88527579309864
60,1,-6.64088650315739
60,1,-7.19803954709675
60,1,-7.4522179930314
60,1,-7.44123134671799
60,1,-7.91825885339796
60,1,-6.98050591122339
60,1,-7.20004582976892
60,1,-7.4048995553009
60,1,-7.44825260718705
60,1,-6.68275751262353
60,1,-7.56320147136304
60,1,-8.17927302037752
60,1,-7.71159748871667
60,1,-8.00638690323946
60,1,-7.88427241835166
60,1,-6.66674615492449
60,1,-7.45335090487866
60,1,-6.83263877739292
60,1,-7.26545343239417
60,1,-6.03642155945851
60,1,-6.34822949550271
60,1,-7.77389721273359
60,1,-6.79945663857679
60,1,-7.13866701620169
60,1,-7.35472341775725
60,1,-7.00456723726267
60,1,-7.45899293629014
60,1,-8.0264776766662
60,1,-7.19799210394104
60,1,-7.05122891625445
60,1,-7.67845350888839
60,1,-7.58482031551793
60,1,-6.92947804504423
60,1,-7.98583153176403
60,1,-6.75643073754959
60,1,-7.44448242286173
60,1,-7.88742544750243
60,1,-7.82258014680537
60,1,-7.98745304552478
60,1,-7.08793667163374
60,1,-7.7116908667017
60,1,-6.44411398559713
60,1,-7.3354095552652
60,1,-7.61154301770763
60,1,-7.58827141817375
60,1,-7.33346820199908
60,1,-7.95910143652254
60,1,-7.26874342672468
60,1,-8.49174062089335
60,1,-6.03293211101841
60,1,-7.50233883329757
60,1,-7.15486172024397
60,1,-8.42504495838026
60,1,-7.55806037356556
60,1,-8.01408829794404
60,1,-7.95925480321341
60,1,-7.03473713901871
60,1,-7.51111364285477
60,1,-8.37334254222806
60,1,-7.34164008228566
60,1,-7.21427197250795
60,1,-7.20941693780016
60,1,-8.28874797523563
60,1,-8.14372063842839
60,1,-6.61480278501847
60,1,-7.26865876204312
60,1,-7.9680517582856
60,1,-6.92461194740008
60,1,-6.5448465109707
60,1,-6.90314522646307
60,1,-7.36655437769368
60,1,-7.77947639410665
60,1,-7.66998704187134
60,1,-6.71672776896883
60,1,-7.84899847771181
60,1,-7.29963496747008
60,1,-7.46702235289341
60,1,-6.75040291568339
60,1,-7.48506299633554
60,1,-7.64505778795834
60,1,-7.69520414528332
60,1,-7.69477558978138
60,1,-7.96954370425888
60,1,-6.98718536491523
60,1,-7.64987694647942
60,1,-7.50339297052365
60,1,-7.63849183817899
60,1,-7.4057290937788
60,1,-7.95802932715371
60,1,-7.31063331588204
60,1,-6.71306685613581
60,1,-6.92208274022677
60,1,-7.35253655969976
60,1,-7.93511845830518
60,1,-8.1289862384081
60,1,-7.30875667207972
60,1,-7.34970072215971
60,1,-8.10497301930544
60,1,-7.82058883078992
60,1,-8.06520310027578
60,1,-6.78640329692049
60,1,-5.76523525207243
60,1,-6.3241365509418
60,1,-7.62385195679667
60,1,-6.57913891025437
60,1,-7.34576904345338
60,1,-6.88680372843562
60,1,-7.80311966921281
60,1,-7.72138033694292
60,1,-6.7246981702906
60,1,-7.42885348444209
60,1,-6.53611523361671
60,1,-7.01267304609198
60,1,-5.9965491136586
60,1,-7.50030116483908
60,1,-7.47193008264838
60,1,-7.54472718371546
60,1,-7.42052202140548
60,1,-7.42662931849884
60,1,-7.25734291421415
60,1,-6.94175625449861
60,1,-7.19175723752671
60,1,-7.80993324364656
60,1,-6.68641236689321
60,1,-7.17826239076269
60,1,-7.35676184237596
60,1,-7.20865230783787
60,1,-7.62351461054684
60,1,-7.7869121080162
60,1,-7.8568082776492
60,1,-6.9840100451514
60,1,-7.98758317841213
60,1,-7.48946062594935
60,1,-8.23579313694647
60,1,-7.85122153863897
60,1,-6.7238433629294
60,1,-6.78454785232117
60,1,-7.47528633767645
60,1,-8.23135746961533
60,1,-7.22635891059903
60,1,-7.51754594708476
60,1,-7.26887918491333
60,1,-6.98170651076946
60,1,-7.66461691926922
60,1,-6.68439353770306
60,1,-7.56647383657797
60,1,-7.21699809977079
60,1,-7.48029108672445
60,1,-7.67046227768237
60,1,-6.80210017713631
60,1,-7.86525218052726
60,1,-7.65945086781524
60,1,-7.78985193011568
60,1,-7.94796172795902
60,1,-7.68144964723089
60,1,-7.47346671047401
60,1,-7.98423476738803
60,1,-7.55196231439415
60,1,-6.8499176558244
60,1,-8.11079756685032
60,1,-8.06325993110471
60,1,-7.14548440760101
60,1,-7.4358847484666
60,1,-7.26030344337362
60,1,-7.95193025290114
60,1,-7.22473064330032
60,1,-7.04368854529091
60,1,-7.81105836443411
60,1,-7.56624835171854
60,1,-7.89820449828335
60,1,-7.20329121811351
60,1,-7.38009819634061
60,1,-7.27666732967885
60,1,-7.21864614898016
60,1,-7.62594245358233
60,1,-7.89457218331659
60,1,-6.80632331391488
60,1,-7.25841128445015
60,1,-6.83258184608013
60,1,-7.56188470873368
60,1,-7.51339392053294
60,1,-7.85480548685377
60,1,-7.32442660946785
60,1,-7.8411227712114
60,1,-8.8277907457237
60,1,-8.03542710057088
60,1,-8.10942635773718
60,1,-7.86294386362349
60,1,-7.49219210817503
60,1,-7.8362899605629
60,1,-8.04936282588898
60,1,-7.55412534249871
60,1,-7.00033345967261
60,1,-7.69439396157724
60,1,-6.84531492282974
60,1,-6.12546644781223
60,1,-7.78406367394709
60,1,-7.33044441759739
60,1,-7.04562720354585
60,1,-7.34951811241044
60,1,-7.70348834358223
60,1,-7.05395246414487
60,1,-7.58384906750857
60,1,-7.17364766618009
60,1,-7.60095141850958
60,1,-6.4796136508972
60,1,-8.10719112585333
60,1,-6.90519646509495
60,1,-7.17074016724263
60,1,-7.86819676374494
60,1,-7.82807812994158
60,1,-7.53502258580573
60,1,-8.08310384321921
60,1,-7.73407586861402
60,1,-7.21881405555904
60,1,-7.43787948974107
60,1,-7.25341732811835
60,1,-6.56400555954627
60,1,-7.16595177193065
60,1,-7.88844064495743
60,1,-7.99195757586123
60,1,-6.79437963527858
60,1,-7.42116949860278
60,1,-6.83256654333042
60,1,-7.63634023101455
60,1,-7.89988957454383
60,1,-6.64150645998011
60,1,-6.44643488525997
60,1,-6.93120242288577
60,1,-7.21041170697226
60,1,-7.7497312648333
60,1,-7.30967997531185
60,1,-6.86517307494123
60,1,-7.24540606974813
60,1,-7.81950697327776
60,1,-7.27734819659983
60,1,-7.02010789103495
60,1,-6.92239874185435
60,1,-7.34090117989362
60,1,-7.54378116878517
60,1,-7.32909363158255
60,1,-7.4558392082431
60,1,-7.25877789502723
60,1,-7.05627780175705
60,1,-7.16347831995086
60,1,-7.78476577087774
60,1,-7.51123325130467
60,1,-7.40444347816713
60,1,-7.02316930091271
60,1,-6.91054761567534
60,1,-7.3460945653487
60,1,-7.79272146801899
60,1,-7.37318729834705
60,1,-7.37038408656304
60,1,-8.09851535257699
60,1,-7.64277337783394
60,1,-7.90043300983205
60,1,-7.08336513618828
60,1,-7.94733352501525
60,1,-7.75994314958758
60,1,-6.5970643082371
60,1,-7.75687668883687
60,1,-6.99020782197759
60,1,-7.23978647078361
60,1,-7.06738754774663
60,1,-7.54331692041996
60,1,-6.91515731015582
60,1,-5.73749730965056
60,1,-7.22355495750977
60,1,-7.28450406232263
60,1,-7.915595745638
60,1,-8.13054940911478
60,1,-7.09549788763909
60,1,-7.29102659695445
60,1,-7.49032760478634
60,1,-7.30761742941016
60,1,-7.93134382002098
60,1,-7.03614007888088
60,1,-6.60697027625409
60,1,-7.7884424588457
60,1,-6.98350687518124
60,1,-7.67391954065146
60,1,-7.03102674310768
60,1,-7.26094693931619
60,1,-8.13298466555319
60,1,-6.04302352040748
60,1,-7.25435856277699
60,1,-7.32226080873764
60,1,-7.05201742005704
60,1,-7.88284287566396
60,1,-7.31438248338235
60,1,-7.55440220261216
60,1,-7.24348599346446
60,1,-7.42849441993343
60,1,-7.20513463971101
60,1,-6.99619349910654
60,1,-7.57061280717773
60,1,-7.01205782198086
60,1,-6.63127016451049
60,1,-7.89824910621047
60,1,-7.39220758077941
60,1,-7.26948983298381
60,1,-7.68452170863014
60,1,-7.2195018448054
60,1,-7.87559627681446
60,1,-7.29307428863054
60,1,-7.58104531824657
60,1,-7.47030239457425
60,1,-7.41242015788164
60,1,-6.68981931869113
60,1,-6.85730066145412
60,1,-7.41572612409845
60,1,-7.00379142056131
60,1,-6.77592658520241
60,1,-7.4751451360964
60,1,-7.43344315451406
60,1,-7.37462402293528
60,1,-6.86964581801963
60,1,-7.43864457960541
60,1,-7.2428558626988
60,1,-8.05033248131899
60,1,-6.93349722906888
60,1,-6.3290275444914
60,1,-7.14699923054248
60,1,-7.15215745652086
60,1,-6.9604035979661
60,1,-7.47207779801541
60,1,-7.49824245824442
60,1,-7.87808728976832
60,1,-7.33078911122041
60,1,-8.5354053869314
60,1,-7.41634589923683
60,1,-6.81283534120094
60,1,-7.67055287268938
60,1,-7.19683472354594
60,1,-7.49428670212418
60,1,-8.15234318095521
60,1,-7.22796771387754
60,1,-6.98719121158829
60,1,-7.11814203649203
60,1,-7.06957440904638
60,1,-7.35755929829279
60,1,-6.92358754537994
60,1,-7.82885039820887
60,1,-7.53914115656272
60,1,-7.51131078176674
60,1,-6.77276988181376
60,1,-7.22830066861402
60,1,-7.56131487405641
60,1,-6.93714336429236
60,1,-7.87134671078601
60,1,-8.80078037138257
60,1,-7.1706303252675
60,1,-7.21473822245202
60,1,-7.18965921384296
60,1,-7.30145325210528
60,1,-7.39186755240627
60,1,-7.15725089173774
60,1,-6.85090527573322
60,1,-7.7590195067446
60,1,-7.15317507836467
60,1,-7.99892295139604
60,1,-7.62187584330564
60,1,-6.5253321101532
60,1,-7.08420505057563
60,1,-7.02253768448243
60,1,-7.77272129361033
60,1,-6.85865736232135
60,1,-8.33821668413415
60,1,-7.42077130225537
60,1,-7.30274592733126
60,1,-7.06479242312349
60,1,-7.3642304081216
60,1,-8.07032969469042
60,1,-6.4848244552254
60,1,-7.01345689109348
60,1,-7.65058561910761
60,1,-7.2787143250932
60,1,-6.77211545471422
60,1,-7.08184429261121
60,1,-6.93200945824444
60,1,-6.79903388053436
60,1,-7.33016825970976
60,1,-7.62876845823017
60,1,-7.01388835690795
60,1,-7.33975522213523
60,1,-7.27049516776489
60,1,-8.08428121426157
60,1,-7.3067443840371
60,1,-6.83822057998808
60,1,-7.28387224151009
60,1,-7.53363615277733
60,1,-7.55792253395595
60,1,-7.72912909075531
60,1,-7.01971384945332
60,1,-7.3615788443308
60,1,-7.03292423327293
60,1,-5.24457622179493
60,1,-7.13643153718564
60,1,-6.79377982333944
60,1,-7.92575918121419
60,1,-6.47739157155635
60,1,-7.68448484107154
60,1,-7.66829236518196
60,1,-7.52193839434813
60,1,-7.30661089611541
60,1,-8.18435781063649
60,1,-7.54386185829988
60,1,-6.62636879029398
60,1,-7.39223512349838
60,1,-6.94787581509266
60,1,-6.53150408542567
60,1,-6.76268495037554
60,1,-8.12717632502825
60,1,-7.85505182826736
60,1,-8.17969510858969
60,1,-6.83521968620692
60,1,-7.21098632953677
60,1,-7.60313652698233
60,1,-7.55894321063405
60,1,-8.14792161311047
60,1,-6.26086551631038
60,1,-7.61657126450855
60,1,-6.29570755416142
60,1,-7.48199557059713
60,1,-7.82538625616261
60,1,-6.33309028857561
60,1,-6.80097112960935
60,1,-7.66663071299921
60,1,-7.41037557057581
60,1,-7.25013084787786
60,1,-7.18321299076126
60,1,-7.46660035436227
60,1,-7.26231220003911
60,1,-6.91968876429639
60,1,-7.79184150994077
60,1,-6.86559119063307
60,1,-7.11708182658917
60,1,-7.96675358706798
60,1,-6.9133908121779
60,1,-6.47208488716462
60,1,-7.59200445706452
60,1,-7.76783633016802
60,1,-7.39778695779115
60,1,-7.66592550205658
60,1,-7.2489238198851
60,1,-6.89930656868152
60,1,-7.60707018064772
60,1,-7.71450221532577
60,1,-7.30350429963189
60,1,-8.30946323978194
60,1,-7.44787272770227
60,1,-7.1493623526189
60,1,-7.26037037412379
60,1,-7.44777510712928
60,1,-7.91641060231258
60,1,-7.62409191494019
60,1,-8.08159757267049
60,1,-7.90760732905138
60,1,-7.61189088340313
60,1,-7.07339723711865
60,1,-5.76325644521603
60,1,-7.31571603104663
60,1,-7.10791564369746
60,1,-7.04790321467629
60,1,-7.65156458576555
60,1,-7.47771512562946
60,1,-6.68385891266052
60,1,-7.27262342874591
60,1,-6.76442559627701
60,1,-8.07223386348099
60,1,-7.68168402451063
60,1,-7.49742253886752
60,1,-7.52122567658762
60,1,-7.31885948876598
60,1,-7.6389344473436
60,1,-7.27535256082609
60,1,-7.95143490373497
60,1,-7.55966440310033
60,1,-7.36474131150405
60,1,-6.78790191135774
60,1,-7.6164721924127
60,1,-7.39428086966337
60,1,-8.06439945288441
60,1,-7.86474946088764
60,1,-7.55128082170811
60,1,-8.12600402941724
60,1,-7.39803064043594
60,1,-7.4391191423062
60,1,-7.08633336351688
60,1,-7.44723747673338
60,1,-7.11697657114874
60,1,-7.82210902896826
60,1,-6.81769145933405
60,1,-7.66563506802912
60,1,-7.36027131602571
60,1,-7.11694829164538
60,1,-7.16620588015315
60,1,-7.33469860713587
60,1,-7.39444411087415
60,1,-7.42935544850825
60,1,-6.84467680928351
60,1,-7.68166340336694
60,1,-7.68393356529708
60,1,-7.51974676103988
60,1,-6.81820018696967
60,1,-7.44672730619431
60,1,-6.98060889741183
60,1,-7.02127500386279
60,1,-6.99918386030355
60,1,-7.50156517430497
60,1,-7.955429111435
60,1,-7.58040452018219
60,1,-7.36506615295798
60,1,-8.68125132097306
60,1,-7.13905425051105
60,1,-7.13642053727289
60,1,-7.48185198429419
60,1,-7.93439081619118
60,1,-7.24441227576972
60,1,-7.36872884647194
60,1,-6.64713649899609
60,1,-7.53289557244504
60,1,-6.22463330246534
60,1,-8.50450217039077
60,1,-7.32569004764682
60,1,-6.98455447961488
60,1,-8.1808070864021
60,1,-6.50342767734955
60,1,-8.00372362535403
60,1,-8.34061563859503
60,1,-6.62201895684946
60,1,-8.22376196522487
60,1,-6.98175323034746
60,1,-7.34511987468392
60,1,-7.24816998178653
60,1,-7.97586481874322
60,1,-7.89188935388455
60,1,-7.60194740731189
60,1,-7.79346679121118
60,1,-8.30593797480628
60,1,-8.1520162573644
60,1,-7.43448360857486
60,1,-7.65067849597003
60,1,-7.34414353655919
60,1,-8.25355249663752
60,1,-7.5532816628099
60,1,-6.76412063589124
60,1,-7.12329965524659
60,1,-7.4112480653094
60,1,-6.44739249499413
60,1,-6.83451900783975
60,1,-7.60351277053298
60,1,-7.32770146549863
60,1,-6.46228803533665
60,1,-7.95044263426896
60,1,-6.42211327253429
60,1,-7.74907063431753
60,1,-7.18447673025036
60,1,-7.66333602567313
60,1,-6.52148796480657
60,1,-7.68626174981251
